454_A,42,70.0,16.0,0.0,9.0,16.0,2.0,2.0,0.0,5,7,6,8,1,3,2,4
454_B,30,50.0,17.0,0.0,6.0,17.0,2.0,1.0,0.0,5,7,8,6,3,1,2,4
455_A,25,45.0,16.0,0.0,3.0,16.0,3.0,1.0,0.0,5,7,8,1,6,3,2,4
455_B,48,78.0,26.0,0.0,6.0,26.0,2.0,1.0,0.0,5,7,6,8,1,4,2,3
455_C,56,99.0,37.0,0.0,5.0,37.0,2.0,2.0,0.0,7,5,6,8,1,4,3,2
455_E,14,23.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,6,7,8,1,4,2,3
459_C,17,28.0,9.0,0.0,3.0,9.0,3.0,2.0,0.0,5,6,7,8,1,3,4,2
459_D,19,30.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,7,6,8,1,3,2,4
45_D,15,26.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,6,7,8,1,2,4,3
45_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,120.0,5,6,7,8,1,2,3,4
45_G,16,26.0,7.0,0.0,4.0,7.0,4.0,1.0,0.0,5,6,7,8,1,3,2,4
45_H,90,158.0,49.0,0.0,10.0,49.0,2.0,1.0,0.0,5,7,6,8,2,1,4,3
45_I,15,40.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,5,6,7,8,1,4,3,2
45_J,17,28.0,9.0,0.0,3.0,9.0,3.0,2.0,0.0,6,7,5,8,1,3,2,4
460_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,6,7,8,4,3,1,2
460_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2117025.0,5,2,6,7,8,1,4,3
461_D,21,36.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,6,8,5,7,1,4,3,2
461_E,33,58.0,20.0,0.0,5.0,20.0,1.0,1.0,0.0,6,5,8,1,7,2,3,4
462_B,23,38.0,14.0,0.0,3.0,14.0,3.0,1.0,0.0,5,6,8,7,1,2,3,4
463_C,65,102.0,37.0,0.0,10.0,37.0,2.0,2.0,0.0,5,6,8,7,1,2,3,4
463_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,111111.0,6,5,8,2,3,7,1,4
464_A,76,126.0,35.0,0.0,13.0,35.0,1.0,1.0,0.0,5,6,8,7,1,4,2,3
464_B,113,185.0,67.0,0.0,15.0,67.0,2.0,2.0,0.0,1,5,6,3,8,7,4,2
464_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100005.0,5,6,7,8,1,4,3,2
464_D,76,123.0,32.0,10.0,3.0,32.0,3.0,2.0,0.0,5,7,8,6,1,2,3,4
464_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,110000.0,5,1,6,7,3,8,2,4
465_B,32,54.0,14.0,0.0,9.0,14.0,2.0,1.0,0.0,5,6,8,7,2,4,3,1
466_B,43,68.0,23.0,0.0,8.0,23.0,2.0,1.0,0.0,5,6,7,1,8,2,4,3
466_D,52,88.0,24.0,0.0,7.0,24.0,4.0,1.0,0.0,5,7,6,8,1,2,4,3
466_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100005.0,1,7,6,8,4,2,3,5
467_A,20,35.0,8.0,0.0,5.0,8.0,2.0,1.0,0.0,6,1,8,7,5,3,2,4
467_D,21,36.0,7.0,0.0,5.0,7.0,2.0,1.0,0.0,1,7,8,6,5,4,2,3
467_E,38,76.0,15.0,0.0,3.0,15.0,3.0,1.0,0.0,7,5,6,1,8,2,4,3
468_E,18,30.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,1,6,3,5,7,8,2,4
469_B,27,42.0,11.0,0.0,4.0,11.0,4.0,2.0,0.0,6,7,1,8,5,4,2,3
46_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,5,6,1,7,8,4,2,3
46_D,22,36.0,12.0,0.0,3.0,12.0,3.0,2.0,0.0,6,5,8,1,2,7,4,3
46_E,15,25.0,8.0,0.0,3.0,8.0,3.0,2.0,0.0,6,8,1,5,7,2,4,3
46_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,1024.0,8,6,7,5,1,3,2,4
472_B,19,29.0,9.0,0.0,3.0,9.0,3.0,1.0,0.0,5,6,1,7,2,8,4,3
472_F,22,35.0,9.0,0.0,5.0,9.0,1.0,2.0,0.0,6,5,1,8,7,2,4,3
472_G,48,79.0,29.0,0.0,2.0,29.0,2.0,2.0,0.0,1,5,6,7,8,2,3,4
474_A,24,55.0,6.0,0.0,3.0,6.0,2.0,1.0,0.0,6,5,1,7,8,2,4,3
474_B,16,29.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,6,5,1,7,8,2,3,4
474_C,26,44.0,13.0,0.0,5.0,13.0,2.0,2.0,0.0,6,5,8,7,1,3,4,2
474_D,24,43.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,6,7,1,8,2,3,4
474_F,69,161.0,40.0,0.0,3.0,40.0,2.0,1.0,0.0,6,1,5,8,7,2,4,3
475_C,40,66.0,19.0,0.0,7.0,19.0,1.0,1.0,0.0,6,5,7,1,8,3,4,2
477_D,36,62.0,16.0,0.0,8.0,16.0,2.0,1.0,0.0,6,5,8,1,7,2,4,3
477_E,54,104.0,36.0,0.0,3.0,36.0,3.0,1.0,0.0,6,7,5,8,1,2,4,3
478_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,20.0,2,4,3,1,6,5,8,7
479_B,20,36.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,5,8,7,6,1,2,3,4
479_C,31,50.0,19.0,0.0,6.0,19.0,2.0,1.0,0.0,5,6,7,1,8,4,3,2
479_E,27,44.0,15.0,0.0,3.0,15.0,3.0,1.0,0.0,5,7,1,6,8,4,3,2
47-attacks-oo7-3,15,26.0,8.0,0.0,2.0,8.0,2.0,1.0,0.0,5,1,6,8,7,4,3,2
47_B,14,23.0,6.0,0.0,3.0,6.0,3.0,1.0,0.0,5,1,8,7,6,4,2,3
47_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,6,5,1,8,7,4,3,2
47_D,28,44.0,14.0,0.0,5.0,14.0,2.0,2.0,0.0,5,6,1,7,8,2,4,3
47_E,18,30.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,6,8,1,4,7,2,3
482_E,76,119.0,36.0,0.0,17.0,36.0,2.0,1.0,0.0,5,6,1,8,2,3,4,7
483_B,45,71.0,23.0,0.0,7.0,23.0,2.0,1.0,0.0,6,5,1,7,8,4,3,2
484_C,18,29.0,11.0,0.0,3.0,11.0,3.0,2.0,0.0,6,7,5,1,8,4,3,2
484_D,50,77.0,24.0,0.0,7.0,24.0,2.0,1.0,0.0,5,7,6,1,8,2,3,4
485_B,16,27.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,6,5,7,1,8,4,3,2
486_E,22,36.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,5,7,6,1,4,8,3,2
487_A,79,124.0,39.0,0.0,10.0,39.0,2.0,2.0,0.0,7,6,5,1,8,4,3,2
487_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,1500075.0,1,7,4,5,6,2,3,8
488_A,19,34.0,7.0,0.0,5.0,7.0,2.0,2.0,0.0,5,6,7,4,1,8,3,2
489_A,22,35.0,12.0,0.0,5.0,12.0,2.0,2.0,0.0,5,6,7,1,4,8,3,2
489_B,52,85.0,26.0,0.0,10.0,26.0,1.0,1.0,0.0,5,7,1,6,8,4,3,2
489_C,14,23.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,7,1,6,8,4,3,2
489_F,82,143.0,48.0,0.0,9.0,48.0,2.0,2.0,0.0,5,1,7,6,8,3,4,2
48_B,113,184.0,66.0,0.0,9.0,66.0,2.0,2.0,0.0,5,7,1,6,3,8,4,2
48_C,13,22.0,6.0,0.0,3.0,6.0,3.0,2.0,0.0,5,6,7,1,8,4,3,2
48_D,21,36.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,7,6,1,8,3,4,2
48_G,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,220000.0,1,7,6,5,4,8,3,2
490_A,30,59.0,16.0,0.0,3.0,16.0,3.0,1.0,0.0,5,6,1,7,8,3,4,2
490_C,15,24.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,6,7,1,4,8,3,2
491_C,50,84.0,27.0,0.0,8.0,27.0,2.0,1.0,0.0,5,6,1,7,8,2,4,3
492_B,24,40.0,13.0,0.0,3.0,13.0,3.0,1.0,0.0,5,6,1,7,8,2,3,4
492_D,27,42.0,14.0,0.0,5.0,14.0,2.0,2.0,0.0,5,1,7,6,8,2,3,4
493_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,5,1,6,8,7,3,4,2
493_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,5,6,1,7,8,2,4,3
493_C,73,134.0,42.0,0.0,7.0,42.0,2.0,1.0,0.0,1,6,5,7,8,3,4,2
494_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,5007.0,5,1,7,6,8,3,4,2
494_E,60,105.0,30.0,0.0,5.0,30.0,2.0,1.0,0.0,1,5,6,7,8,4,3,2
496_B,28,48.0,11.0,0.0,3.0,11.0,2.0,3.0,0.0,1,5,7,6,8,2,3,4
498_D,33,66.0,16.0,0.0,6.0,16.0,2.0,1.0,0.0,6,1,5,7,8,3,4,2
499_A,11,17.0,6.0,0.0,2.0,6.0,2.0,2.0,0.0,5,7,6,1,8,2,3,4
499_B,13,26.0,4.0,0.0,3.0,4.0,3.0,1.0,0.0,5,6,7,1,8,2,3,4
49_A,13,24.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0,5,1,6,7,8,4,2,3
49_B,30,49.0,17.0,0.0,5.0,17.0,2.0,2.0,0.0,1,7,5,6,8,3,4,2
49_D,24,38.0,11.0,0.0,6.0,11.0,2.0,1.0,0.0,6,5,7,1,8,3,4,2
49_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,26.0,5,6,7,1,8,2,4,3
4_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,7,6,1,8,4,3,2
500_A,13,20.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,1,6,8,7,4,3,2
500_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100100.0,6,8,5,1,7,2,4,3
504_D,16,28.0,6.0,0.0,4.0,6.0,1.0,1.0,0.0,5,6,7,1,8,2,4,3
504_E,21,33.0,6.0,0.0,4.0,6.0,1.0,1.0,0.0,5,7,1,8,6,2,4,3
505_A,24,42.0,10.0,0.0,4.0,10.0,2.0,3.0,0.0,6,7,1,5,8,2,4,3
505_C,16,27.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,6,1,7,2,4,3,8,5
506_E,24,37.0,15.0,0.0,3.0,15.0,3.0,2.0,0.0,3,7,1,6,2,8,5,4
507_A,16,32.0,5.0,0.0,3.0,5.0,2.0,1.0,0.0,5,6,8,1,7,4,2,3
508_A,50,84.0,24.0,0.0,7.0,24.0,2.0,3.0,0.0,1,7,8,6,5,3,4,2
508_B,34,63.0,10.0,0.0,6.0,10.0,2.0,1.0,0.0,5,8,6,1,7,4,2,3
508_C,7,16.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,6,7,5,8,1,3,4,2
508_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,300000.0,2,6,8,7,5,1,4,3
509_B,29,50.0,11.0,0.0,6.0,11.0,2.0,2.0,0.0,7,5,1,8,6,3,4,2
509_C,24,40.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,7,6,8,1,2,5,4,3
509_F,56,90.0,28.0,0.0,5.0,28.0,2.0,3.0,0.0,6,5,8,7,4,2,1,3
50_B,22,34.0,11.0,0.0,3.0,11.0,3.0,1.0,0.0,5,6,8,7,1,4,2,3
510_A,33,59.0,10.0,0.0,10.0,10.0,2.0,2.0,0.0,6,5,7,8,1,2,4,3
510_D,11,17.0,5.0,0.0,3.0,5.0,3.0,3.0,0.0,5,8,6,7,1,2,4,3
513_C,30,49.0,14.0,0.0,8.0,14.0,2.0,1.0,0.0,6,7,2,5,8,1,3,4
513_D2,15,24.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,6,7,8,5,1,2,4,3
513_E1,27,45.0,15.0,0.0,3.0,15.0,3.0,1.0,0.0,8,5,7,6,1,2,4,3
513_F1,5,14.0,1.0,0.0,1.0,1.0,2.0,1.0,10019.0,8,6,7,2,5,1,3,4
513_F2,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2119.0,8,7,6,1,5,2,4,3
514_A,30,48.0,14.0,0.0,5.0,14.0,2.0,1.0,0.0,7,8,6,1,5,4,2,3
515_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2005.0,7,6,5,8,1,2,4,3
518_A,20,37.0,7.0,0.0,5.0,7.0,2.0,1.0,0.0,8,7,1,5,6,2,4,3
518_C,62,111.0,45.0,0.0,5.0,45.0,2.0,1.0,0.0,5,6,7,8,1,2,4,3
518_D,21,34.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,8,1,6,7,5,4,2,3
518_E,20,33.0,8.0,0.0,5.0,8.0,1.0,1.0,0.0,8,6,1,7,5,2,4,3
519_A,27,45.0,11.0,0.0,5.0,11.0,2.0,1.0,0.0,8,5,7,6,1,3,2,4
519_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,8,6,7,5,1,2,3,4
51_B,15,30.0,7.0,0.0,3.0,7.0,2.0,1.0,0.0,5,6,8,7,4,1,3,2
51_C,34,57.0,16.0,0.0,4.0,16.0,1.0,2.0,0.0,7,6,8,5,1,4,3,2
51_E,42,72.0,26.0,0.0,3.0,26.0,3.0,2.0,0.0,8,2,1,5,7,3,6,4
520_A,20,41.0,8.0,0.0,2.0,8.0,2.0,1.0,0.0,8,5,1,7,6,2,3,4
521_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100007.0,6,7,5,8,2,1,3,4
522_B,33,53.0,16.0,0.0,6.0,16.0,2.0,1.0,0.0,8,6,5,1,7,2,3,4
522_C,21,36.0,12.0,0.0,3.0,12.0,3.0,2.0,0.0,8,5,1,6,7,4,2,3
522_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,500010.0,7,8,6,1,3,5,4,2
523_A,21,34.0,9.0,0.0,3.0,9.0,3.0,2.0,0.0,5,8,1,6,7,4,3,2
523_C,30,53.0,13.0,0.0,7.0,13.0,1.0,1.0,0.0,1,8,6,7,5,2,4,3
523_D,41,74.0,18.0,0.0,6.0,18.0,2.0,1.0,0.0,5,6,1,8,7,4,3,2
525_A,45,74.0,23.0,0.0,6.0,23.0,2.0,1.0,0.0,6,7,5,1,8,2,3,4
525_B,33,61.0,11.0,0.0,5.0,11.0,2.0,1.0,0.0,5,6,8,7,1,3,4,2
525_C,44,72.0,23.0,0.0,8.0,23.0,2.0,1.0,0.0,8,5,6,7,1,3,2,4
525_D,15,24.0,7.0,0.0,3.0,7.0,3.0,2.0,0.0,8,6,5,7,1,3,4,2
525_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,26.0,6,7,5,1,8,3,2,4
527_B,20,35.0,9.0,0.0,5.0,9.0,2.0,1.0,0.0,6,8,5,7,1,3,4,2
52_B,35,56.0,17.0,0.0,5.0,17.0,2.0,2.0,0.0,6,5,8,7,1,3,4,2
52_C,69,134.0,35.0,0.0,12.0,35.0,2.0,1.0,0.0,6,5,7,8,1,3,4,2
533_B,103,188.0,72.0,0.0,3.0,72.0,3.0,1.0,0.0,8,6,5,7,1,4,3,2
533_F,16,28.0,5.0,0.0,3.0,5.0,3.0,1.0,0.0,6,8,7,5,2,4,3,1
534_D,14,23.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,8,6,7,5,1,2,3,4
538_A,22,54.0,6.0,0.0,4.0,6.0,2.0,2.0,0.0,8,7,6,5,1,2,3,4
538_B,11,20.0,5.0,0.0,2.0,5.0,2.0,1.0,0.0,6,8,5,7,1,4,2,3
538_D,19,32.0,9.0,0.0,3.0,9.0,3.0,2.0,0.0,6,8,7,5,1,4,3,2
538_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,200005.0,8,6,5,7,1,2,4,3
538_G,17,29.0,9.0,0.0,2.0,9.0,2.0,2.0,0.0,6,8,7,5,1,2,4,3
53_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,5,8,7,6,1,3,4,2
53_E,63,105.0,29.0,0.0,8.0,29.0,2.0,1.0,0.0,8,5,1,6,7,3,4,2
540_B,9,18.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,8,6,5,1,7,3,2,4
540_D,222,359.0,124.0,6.0,3.0,124.0,3.0,3.0,0.0,8,5,6,7,1,4,3,2
542_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2097152.0,6,7,8,1,3,2,4,5
543_A,21,33.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,6,8,1,5,7,4,3,2
543_C,15,25.0,6.0,0.0,4.0,6.0,4.0,2.0,0.0,7,6,8,1,5,3,4,2
543_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,200010.0,7,6,8,5,4,2,1,3
544_B,25,42.0,9.0,0.0,7.0,9.0,2.0,2.0,0.0,6,7,8,5,1,3,2,4
545_A,15,26.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,7,6,8,5,1,2,4,3
545_D,28,44.0,15.0,0.0,5.0,15.0,2.0,1.0,0.0,8,6,7,5,1,3,4,2
545_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,300005.0,7,1,6,8,5,2,4,3
546_B,37,61.0,19.0,0.0,5.0,19.0,2.0,1.0,0.0,6,7,8,5,1,2,3,4
546_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,255025.0,7,5,8,1,2,4,6,3
549_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,1,5,6,8,7,2,3,4
549_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,1000005.0,5,2,6,7,8,1,3,4
549_G,16,26.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,5,7,8,1,6,2,3,4
54_A,38,61.0,22.0,0.0,6.0,22.0,2.0,1.0,0.0,5,6,1,8,2,3,7,4
54_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,32.0,6,5,1,8,3,7,4,2
54_C,18,30.0,9.0,0.0,3.0,9.0,3.0,1.0,0.0,6,5,7,8,1,3,4,2
54_D,20,33.0,10.0,0.0,5.0,10.0,2.0,1.0,0.0,6,5,1,8,7,2,3,4
54_E,55,105.0,32.0,1.0,2.0,32.0,2.0,2.0,0.0,6,8,5,7,3,2,1,4
550_D,23,40.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,5,6,7,1,8,3,4,2
551_B,15,26.0,8.0,0.0,2.0,8.0,2.0,2.0,0.0,6,5,1,7,8,4,3,2
551_E,27,44.0,14.0,0.0,6.0,14.0,2.0,3.0,0.0,5,1,7,8,6,3,4,2
552_A,25,45.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,1,6,8,3,7,4,2
552_B,18,27.0,8.0,0.0,3.0,8.0,3.0,1.0,0.0,5,6,1,7,8,3,4,2
552_C,35,58.0,14.0,0.0,9.0,14.0,2.0,2.0,0.0,6,5,1,7,3,8,4,2
552_D,16,26.0,9.0,0.0,3.0,9.0,3.0,3.0,0.0,6,5,1,7,3,8,4,2
555_A,19,32.0,8.0,0.0,5.0,8.0,2.0,2.0,0.0,6,5,7,1,8,4,3,2
555_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,6,5,7,1,8,3,2,4
555_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,200010.0,2,6,3,7,5,1,8,4
556_B,50,80.0,22.0,0.0,7.0,22.0,2.0,1.0,0.0,5,7,1,6,8,4,3,2
558_A,32,55.0,19.0,0.0,4.0,19.0,1.0,1.0,0.0,6,7,1,8,4,3,2,5
558_B,106,172.0,65.0,0.0,13.0,65.0,2.0,1.0,0.0,6,7,5,8,4,1,2,3
559_C,69,118.0,38.0,0.0,6.0,38.0,2.0,2.0,0.0,1,6,5,7,8,4,3,2
559_E,80,135.0,52.0,0.0,5.0,52.0,2.0,5.0,0.0,8,6,7,5,1,4,2,3
55_B,76,128.0,47.0,0.0,9.0,47.0,2.0,2.0,0.0,5,7,1,8,3,6,2,4
566_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,30010.0,7,1,5,6,8,4,3,2
566_F,24,40.0,14.0,0.0,3.0,14.0,3.0,2.0,0.0,6,7,1,3,8,2,5,4
566_G,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100010.0,1,5,8,6,7,3,2,4
567_A,56,97.0,32.0,0.0,3.0,32.0,3.0,1.0,0.0,5,1,6,7,8,3,2,4
567_B,39,83.0,16.0,0.0,9.0,16.0,2.0,1.0,0.0,5,7,8,6,4,1,3,2
567_C,40,69.0,20.0,0.0,5.0,20.0,2.0,1.0,0.0,5,7,1,6,8,4,3,2
567_D,17,28.0,9.0,0.0,3.0,9.0,3.0,2.0,0.0,1,5,7,6,8,2,3,4
567_F,105,176.0,53.0,0.0,23.0,53.0,2.0,1.0,0.0,5,1,6,7,4,8,2,3
568_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100010.0,5,1,8,4,7,6,3,2
568_E,25,40.0,13.0,0.0,5.0,13.0,2.0,1.0,0.0,5,7,6,1,8,4,3,2
569_B,22,37.0,12.0,0.0,3.0,12.0,3.0,2.0,0.0,5,7,6,4,8,1,2,3
56_A,77,201.0,15.0,0.0,26.0,26.0,2.0,1.0,0.0,5,6,7,4,1,8,3,2
56_D,45,79.0,21.0,0.0,8.0,21.0,2.0,1.0,0.0,5,4,7,6,8,1,2,3
570_C,111,211.0,35.0,0.0,25.0,35.0,2.0,1.0,0.0,5,6,8,7,4,1,2,3
570_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,500001.0,4,5,8,7,1,3,2,6
571_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,1000010.0,5,3,6,7,8,4,2,1
572_B,35,65.0,14.0,0.0,7.0,14.0,1.0,1.0,0.0,5,8,7,6,1,4,2,3
573_D,54,97.0,34.0,0.0,5.0,34.0,2.0,3.0,0.0,5,7,6,8,1,4,2,3
574_A,28,53.0,17.0,0.0,2.0,17.0,2.0,1.0,0.0,7,5,6,1,8,3,2,4
575_C,67,108.0,41.0,0.0,9.0,41.0,2.0,3.0,0.0,5,8,7,1,4,3,6,2
575_E,29,53.0,13.0,1.0,5.0,13.0,2.0,1.0,0.0,7,6,5,8,1,3,4,2
575_I,52,91.0,32.0,0.0,6.0,32.0,2.0,1.0,0.0,7,6,8,1,5,3,4,2
576_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,100005.0,6,3,8,5,7,2,1,4
576_D,36,57.0,21.0,0.0,3.0,21.0,3.0,3.0,0.0,5,7,8,1,6,4,3,2
576_E,15,24.0,4.0,0.0,2.0,4.0,2.0,1.0,0.0,2,6,5,8,1,7,4,3
577_B,40,63.0,21.0,0.0,5.0,21.0,2.0,2.0,0.0,5,6,8,7,1,4,3,2
578_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,7,5,6,8,1,2,4,3
579_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,5,7,8,6,2,1,4,3
57_A,59,100.0,26.0,0.0,10.0,26.0,2.0,1.0,0.0,7,5,1,6,8,4,3,2
57_B,39,62.0,21.0,0.0,6.0,21.0,2.0,2.0,0.0,5,1,6,7,8,3,2,4
57_C,23,38.0,11.0,0.0,4.0,11.0,2.0,1.0,0.0,5,7,6,8,1,4,2,3
57_D,43,71.0,22.0,0.0,5.0,22.0,5.0,2.0,0.0,7,5,8,6,1,3,4,2
57_E,33,48.0,13.0,0.0,4.0,13.0,2.0,1.0,0.0,5,8,1,7,6,4,2,3
580_E,55,97.0,23.0,0.0,6.0,23.0,2.0,1.0,0.0,5,6,7,8,1,3,2,4
581_D,18,29.0,8.0,0.0,3.0,8.0,3.0,2.0,0.0,6,5,7,8,4,1,3,2
581_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,10010.0,6,7,5,4,8,2,1,3
582_B,21,35.0,12.0,0.0,3.0,12.0,3.0,1.0,0.0,5,6,8,1,3,4,7,2
582_E,41,68.0,16.0,0.0,7.0,16.0,2.0,2.0,0.0,8,6,3,4,5,7,1,2
584_A,11,19.0,4.0,0.0,3.0,4.0,3.0,1.0,0.0,1,7,5,8,6,3,4,2
584_C,21,32.0,7.0,0.0,5.0,7.0,2.0,1.0,0.0,5,8,1,6,3,7,4,2
584_E,19,34.0,7.0,0.0,3.0,7.0,2.0,1.0,0.0,1,5,8,7,6,4,3,2
585_A,14,25.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,8,1,7,6,5,4,3,2
585_C,32,55.0,14.0,0.0,5.0,14.0,2.0,1.0,0.0,5,1,8,6,7,4,3,2
585_E,28,44.0,17.0,0.0,3.0,17.0,3.0,2.0,0.0,8,7,2,6,1,4,3,5
589_C,7,11.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,8,7,5,1,6,2,4,3
589_D,19,32.0,8.0,0.0,5.0,8.0,2.0,1.0,0.0,1,5,8,7,6,4,2,3
589_E,35,56.0,22.0,0.0,3.0,22.0,3.0,3.0,0.0,8,7,5,1,2,3,4,6
589_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,10100.0,8,7,5,6,1,4,2,3
589_G,13,22.0,6.0,0.0,3.0,6.0,3.0,2.0,0.0,5,8,7,6,2,1,3,4
589_K,14,23.0,7.0,0.0,3.0,7.0,3.0,1.0,0.0,7,5,8,6,1,2,3,4
589_L,53,85.0,29.0,0.0,3.0,29.0,3.0,2.0,0.0,7,5,8,6,1,2,3,4
589_M,24,39.0,12.0,0.0,4.0,12.0,2.0,1.0,0.0,8,5,7,1,6,2,3,4
58_A,26,41.0,9.0,0.0,5.0,9.0,2.0,1.0,0.0,7,5,8,6,1,2,3,4
58_B,19,33.0,8.0,0.0,5.0,8.0,2.0,1.0,0.0,5,7,8,2,1,4,6,3
58_C,18,30.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,8,2,7,5,4,6,1,3
58_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,22.0,8,5,6,1,7,2,3,4
58_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,8,2,5,1,7,6,4,3
590_D,23,39.0,13.0,0.0,3.0,13.0,3.0,1.0,0.0,2,5,7,6,8,1,3,4
590_E,41,71.0,21.0,0.0,8.0,21.0,2.0,1.0,0.0,5,7,8,2,6,1,3,4
593_A,47,81.0,28.0,0.0,6.0,28.0,2.0,3.0,0.0,5,7,6,8,2,1,3,4
595_A,20,36.0,8.0,0.0,6.0,8.0,2.0,2.0,0.0,8,5,6,7,2,4,1,3
596_A,26,56.0,12.0,0.0,3.0,12.0,2.0,1.0,0.0,5,8,6,7,1,2,4,3
596_B,19,31.0,10.0,0.0,3.0,10.0,3.0,1.0,0.0,5,8,7,6,1,2,4,3
596_C,22,42.0,14.0,0.0,3.0,14.0,3.0,1.0,0.0,5,8,7,6,1,2,4,3
596_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1.0,1234567.0,5,1,8,2,7,6,3,4
598_A,16,24.0,7.0,0.0,3.0,7.0,3.0,2.0,0.0,5,8,7,1,2,6,3,4
598_B,37,79.0,15.0,0.0,2.0,15.0,2.0,1.0,0.0,5,8,7,1,6,2,4,3
